First Name,Last Name,Business Name,Street Address,City,State,Zip Code,Scraped Info,Purchase Item,Purchase Date,Purchase Quantity,Client Type,Customer Profile,"Date, First Purchase - Last Purchase",Customer Summary,Model of Communication,Frequency,Outcome
Elizabeth,Robertson,Brennan-Miller,1220 Delgado Vista Suite 792,West Michaelbury,Virginia,81016,Improve less upon region city treat response black per memory.,Inspection,16-03-2025,62,Occasional,"Hydrologist, with interest in property management","2023-10-28, 2023-06-12 - 2025-03-16","Hydrologist, with interest in property management. Engaged via Emailed, Occasional frequency. Outcome: Pending Decision. Purchased: 62 units of Inspection on 2023-10-28.",Emailed,Occasional,Pending Decision
William,Thomas,Thompson Inc,0737 Bradford Walk Suite 107,Parkermouth,Pennsylvania,12572,Trial believe activity realize at certain pattern attorney there nation trial owner buy.,Rental Package,09-04-2025,50,Occasional,"Drilling engineer, with interest in property management","2023-11-23, 2023-03-18 - 2025-04-09","Drilling engineer, with interest in property management. Engaged via Meeting Set Up, Occasional frequency. Outcome: Not Interested. Purchased: 50 units of Rental Package on 2023-11-23.",Meeting Set Up,Occasional,Not Interested
Donald,Hines,Gomez-West,526 Patrick Lodge,Watkinschester,Georgia,5134,Democratic trade however memory sister team her.,Inspection,14-01-2024,27,Occasional,"Agricultural consultant, with interest in property management","2023-11-09, 2022-12-10 - 2024-01-14","Agricultural consultant, with interest in property management. Engaged via Followed Up, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 27 units of Inspection on 2023-11-09.",Followed Up,Occasional,Scheduled Appointment
Andrew,Collins,"Acosta, Vargas and Holden",17700 Wall Way Apt. 670,South Kaitlinmouth,Texas,21367,State see believe improve important myself practice although chance benefit.,Maintenance Plan,15-12-2024,5,Frequent,"Wellsite geologist, with interest in property management","2023-10-01, 2022-07-03 - 2024-12-15","Wellsite geologist, with interest in property management. Engaged via Emailed, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 5 units of Maintenance Plan on 2023-10-01.",Emailed,Frequent,Scheduled Appointment
Christine,Marquez,"Mitchell, Alexander and Lee",1085 Harvey Trafficway Apt. 451,Jameshaven,Maine,86362,Question reach task kind sound job happy.,Inspection,19-03-2025,24,One-time,"Neurosurgeon, with interest in property management","2025-03-13, 2023-03-20 - 2025-03-19","Neurosurgeon, with interest in property management. Engaged via Called, One-time frequency. Outcome: Not Interested. Purchased: 24 units of Inspection on 2025-03-13.",Called,One-time,Not Interested
Andrew,Hensley,Torres and Sons,625 Hughes Turnpike Apt. 309,Port Jenniferfurt,Georgia,3972,Her work feel spend summer only image great election face.,Cleaning,07-01-2025,84,Occasional,"Sound technician, broadcasting/film/video, with interest in property management","2024-12-11, 2022-11-01 - 2025-01-07","Sound technician, broadcasting/film/video, with interest in property management. Engaged via Not Answered, Occasional frequency. Outcome: Not Interested. Purchased: 84 units of Cleaning on 2024-12-11.",Not Answered,Occasional,Not Interested
Michael,Turner,Williamson and Sons,65039 Blackburn Common Suite 301,Contrerasfort,Wyoming,10347,Fund recognize time few information even everyone spring particularly son doctor trouble.,Listing,21-04-2024,27,Frequent,"Psychologist, clinical, with interest in property management","2023-04-29, 2022-10-24 - 2024-04-21","Psychologist, clinical, with interest in property management. Engaged via Meeting Set Up, Frequent frequency. Outcome: Not Interested. Purchased: 27 units of Listing on 2023-04-29.",Meeting Set Up,Frequent,Not Interested
Michele,Johnson,Williams-Lewis,493 Spencer Route Suite 500,Angelahaven,Montana,33917,Loss represent your campaign group likely affect out.,Rental Package,23-06-2024,22,Frequent,"Pension scheme manager, with interest in property management","2024-05-24, 2023-12-02 - 2024-06-23","Pension scheme manager, with interest in property management. Engaged via Responded, Frequent frequency. Outcome: Not Interested. Purchased: 22 units of Rental Package on 2024-05-24.",Responded,Frequent,Not Interested
Angela,Moreno,"Wilson, Patterson and Floyd",724 James Spur,Laurashire,Nevada,97997,Part according consider there product small.,Inspection,04-02-2025,94,Frequent,"Scientist, research (life sciences), with interest in property management","2025-01-30, 2022-09-04 - 2025-02-04","Scientist, research (life sciences), with interest in property management. Engaged via Not Answered, Frequent frequency. Outcome: Requested Info. Purchased: 94 units of Inspection on 2025-01-30.",Not Answered,Frequent,Requested Info
Emily,Williams,"Richardson, Simpson and Whitaker",49238 Daniel River Suite 669,Lake Victortown,Minnesota,16244,Everyone sense American accept oil goal few degree lay parent.,Cleaning,23-10-2024,18,One-time,"Optician, dispensing, with interest in property management","2024-03-11, 2023-02-21 - 2024-10-23","Optician, dispensing, with interest in property management. Engaged via Followed Up, One-time frequency. Outcome: Not Interested. Purchased: 18 units of Cleaning on 2024-03-11.",Followed Up,One-time,Not Interested
Nicole,Baker,Osborn Group,07958 Dalton Rapids,North Jeremy,Mississippi,94612,Change its it floor huge blue lead summer nothing record information finish time.,Maintenance Plan,04-04-2025,85,Frequent,"Accounting technician, with interest in property management","2024-12-21, 2024-06-29 - 2025-04-04","Accounting technician, with interest in property management. Engaged via Emailed, Frequent frequency. Outcome: Signed Up. Purchased: 85 units of Maintenance Plan on 2024-12-21.",Emailed,Frequent,Signed Up
Michelle,Reed,Miller-Thompson,6693 Steven Squares Apt. 505,New Aimeestad,California,45001,American detail government respond turn parent country continue choose technology include sea method.,Inspection,19-02-2025,82,Frequent,"Sports administrator, with interest in property management","2024-12-25, 2023-02-22 - 2025-02-19","Sports administrator, with interest in property management. Engaged via Meeting Set Up, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 82 units of Inspection on 2024-12-25.",Meeting Set Up,Frequent,Scheduled Appointment
Jeffrey,Fisher,"Bowman, Sanchez and Daniel",2146 Jonathan Stream,South Douglas,Nevada,48560,Condition pick main believe over open Republican should follow perform.,Cleaning,19-05-2024,38,Frequent,"Regulatory affairs officer, with interest in property management","2024-02-01, 2022-10-10 - 2024-05-19","Regulatory affairs officer, with interest in property management. Engaged via Called, Frequent frequency. Outcome: Requested Info. Purchased: 38 units of Cleaning on 2024-02-01.",Called,Frequent,Requested Info
Allison,Atkins,"Jimenez, Jenkins and Peterson",3621 Phillip Loaf Apt. 487,Darrellland,Massachusetts,59849,Major management American which quality tax.,Maintenance Plan,31-03-2025,50,Frequent,"Estate agent, with interest in property management","2024-08-07, 2023-06-02 - 2025-03-31","Estate agent, with interest in property management. Engaged via Responded, Frequent frequency. Outcome: Requested Info. Purchased: 50 units of Maintenance Plan on 2024-08-07.",Responded,Frequent,Requested Info
Joshua,Harmon,Osborn Inc,97603 Braun Squares,Brittanymouth,Maine,8672,Authority senior old guess begin instead rise data PM society avoid.,Inspection,04-11-2023,58,Occasional,"Pension scheme manager, with interest in property management","2023-10-17, 2023-01-02 - 2023-11-04","Pension scheme manager, with interest in property management. Engaged via Emailed, Occasional frequency. Outcome: Signed Up. Purchased: 58 units of Inspection on 2023-10-17.",Emailed,Occasional,Signed Up
Kelly,Martin,"Smith, Phelps and Hunter",96746 Cobb Garden,East Tammyside,Rhode Island,23430,Fact represent modern heart boy statement where must but culture practice yourself.,Listing,08-01-2024,36,One-time,"Therapist, horticultural, with interest in property management","2023-07-04, 2022-12-27 - 2024-01-08","Therapist, horticultural, with interest in property management. Engaged via Called, One-time frequency. Outcome: Signed Up. Purchased: 36 units of Listing on 2023-07-04.",Called,One-time,Signed Up
Jeffrey,Watson,"Miller, Holt and Smith",2387 Gaines Springs Suite 198,Richardsonshire,Montana,27535,Season trial rather beyond into blood pressure mission.,Listing,21-10-2024,46,Occasional,"Engineer, electronics, with interest in property management","2024-06-16, 2023-04-08 - 2024-10-21","Engineer, electronics, with interest in property management. Engaged via Emailed, Occasional frequency. Outcome: Signed Up. Purchased: 46 units of Listing on 2024-06-16.",Emailed,Occasional,Signed Up
Ralph,Bauer,Riley LLC,0190 Baker Turnpike Suite 317,Rosefurt,Indiana,23650,Believe environmental same sense effect make culture brother.,Rental Package,27-02-2025,63,One-time,"Prison officer, with interest in property management","2024-09-10, 2023-04-11 - 2025-02-27","Prison officer, with interest in property management. Engaged via Not Answered, One-time frequency. Outcome: Scheduled Appointment. Purchased: 63 units of Rental Package on 2024-09-10.",Not Answered,One-time,Scheduled Appointment
Jesus,Strickland,"Dunn, Nicholson and Williamson",91511 Justin Trace,Amyport,Arizona,79458,Last couple quickly exist once community likely practice space than.,Inspection,14-07-2024,96,Occasional,"Chief of Staff, with interest in property management","2024-01-27, 2022-06-28 - 2024-07-14","Chief of Staff, with interest in property management. Engaged via Followed Up, Occasional frequency. Outcome: Pending Decision. Purchased: 96 units of Inspection on 2024-01-27.",Followed Up,Occasional,Pending Decision
Robert,Gay,"Hart, White and Lowery",354 Erica Centers Apt. 203,Michelleberg,West Virginia,15258,I yourself either less business activity form tough city.,Cleaning,15-12-2023,19,One-time,"Conservator, furniture, with interest in property management","2023-08-04, 2022-06-25 - 2023-12-15","Conservator, furniture, with interest in property management. Engaged via Followed Up, One-time frequency. Outcome: Not Interested. Purchased: 19 units of Cleaning on 2023-08-04.",Followed Up,One-time,Not Interested
Cindy,Lewis,"Carr, Cummings and Smith",0982 Brenda Mall,East Lindastad,Ohio,14174,Movement his raise could magazine that phone music whom look.,Maintenance Plan,17-10-2024,26,One-time,"Education officer, environmental, with interest in property management","2024-10-06, 2023-10-26 - 2024-10-17","Education officer, environmental, with interest in property management. Engaged via Followed Up, One-time frequency. Outcome: Not Interested. Purchased: 26 units of Maintenance Plan on 2024-10-06.",Followed Up,One-time,Not Interested
Deanna,Thomas,"Moreno, Steele and Wilson",436 Cynthia Ville,South Jasmine,Oklahoma,36725,Administration indeed according east represent paper thing type meet into.,Rental Package,07-04-2025,13,Occasional,"Pension scheme manager, with interest in property management","2024-10-25, 2023-03-08 - 2025-04-07","Pension scheme manager, with interest in property management. Engaged via Followed Up, Occasional frequency. Outcome: Signed Up. Purchased: 13 units of Rental Package on 2024-10-25.",Followed Up,Occasional,Signed Up
April,Olson,"Wiley, Thomas and Garrett",7301 Francisco Junction,New Brian,Vermont,50399,Along end care blue student picture usually around.,Listing,21-04-2025,95,One-time,"Editor, commissioning, with interest in property management","2024-07-03, 2024-04-29 - 2025-04-21","Editor, commissioning, with interest in property management. Engaged via Called, One-time frequency. Outcome: Pending Decision. Purchased: 95 units of Listing on 2024-07-03.",Called,One-time,Pending Decision
Katherine,Gentry,Stewart Group,13574 Crystal Forges,Mckeemouth,Pennsylvania,39101,Meet town room night figure official size hundred though because hold would.,Rental Package,04-01-2025,22,One-time,"Surveyor, insurance, with interest in property management","2024-03-31, 2022-11-17 - 2025-01-04","Surveyor, insurance, with interest in property management. Engaged via Not Answered, One-time frequency. Outcome: Requested Info. Purchased: 22 units of Rental Package on 2024-03-31.",Not Answered,One-time,Requested Info
Lauren,Bates,"Sanchez, Cortez and Williams",86572 Teresa Manors Apt. 739,Lake Amanda,Mississippi,3637,Art begin character not safe gas clearly where.,Listing,28-06-2024,16,Frequent,"Higher education lecturer, with interest in property management","2024-04-02, 2022-10-25 - 2024-06-28","Higher education lecturer, with interest in property management. Engaged via Called, Frequent frequency. Outcome: Signed Up. Purchased: 16 units of Listing on 2024-04-02.",Called,Frequent,Signed Up
Shannon,Singh,Lawrence-Lester,622 Zachary Way Apt. 332,Port Dustinville,Massachusetts,86265,Experience great chance quality interesting weight all anything tough.,Inspection,24-11-2024,21,One-time,"Health physicist, with interest in property management","2024-08-24, 2023-04-28 - 2024-11-24","Health physicist, with interest in property management. Engaged via Emailed, One-time frequency. Outcome: Requested Info. Purchased: 21 units of Inspection on 2024-08-24.",Emailed,One-time,Requested Info
