First Name,Last Name,Business Name,Street Address,City,State,Zip Code,Scraped Info,Purchase Item,Purchase Date,Purchase Quantity,Client Type,Customer Profile,"Date, First Purchase - Last Purchase",Customer Summary,Model of Communication,Frequency,Outcome
Kathryn,Welch,Jenkins PLC,206 Timothy Spur,Codychester,Alaska,58246,Garden reach seat American candidate your pretty history center write national mother.,Veggie Delight,2025-02-09,3,8 times,"Insurance risk surveyor, pizza enthusiast","2024-10-27, 2023-07-07 - 2025-02-09","Insurance risk surveyor, pizza enthusiast. Contacted via In-Person 8 times. Outcome: No Reply. Ordered 3x Veggie Delight on 2024-10-27.",In-Person,8,No Reply
Lisa,Wood,Hughes PLC,4775 John Forge,Bradfordfort,Nevada,39462,Table race material worker score board artist inside.,Hawaiian,2024-10-12,5,7 times,"Community education officer, pizza enthusiast","2024-08-13, 2024-04-09 - 2024-10-12","Community education officer, pizza enthusiast. Contacted via Online Chat 7 times. Outcome: Scheduled Pickup. Ordered 5x Hawaiian on 2024-08-13.",Online Chat,7,Scheduled Pickup
Leslie,Potter,Young LLC,7753 Buckley Field Apt. 967,North Nicoleburgh,Oregon,67803,Religious serve admit stand possible sing stage impact standard themselves.,Margherita,2025-01-26,5,8 times,"Chartered management accountant, pizza enthusiast","2025-01-17, 2025-01-10 - 2025-01-26","Chartered management accountant, pizza enthusiast. Contacted via Email 8 times. Outcome: Requested Offer. Ordered 5x Margherita on 2025-01-17.",Email,8,Requested Offer
Paul,Williamson,Pace Group,9941 Jennifer Orchard,Annaland,Florida,22090,Allow campaign ahead since wait arm per own in professor plan.,Veggie Delight,2025-03-25,1,1 times,"Sports development officer, pizza enthusiast","2025-03-06, 2024-11-01 - 2025-03-25","Sports development officer, pizza enthusiast. Contacted via In-Person 1 times. Outcome: Scheduled Pickup. Ordered 1x Veggie Delight on 2025-03-06.",In-Person,1,Scheduled Pickup
Stephen,Daniel,Thomas Ltd,9074 Johnson Station,Jeffreytown,Kentucky,82991,Represent social environmental physical box evidence.,Meat Lovers,2025-04-04,5,2 times,"Designer, fashion/clothing, pizza enthusiast","2024-12-06, 2024-01-12 - 2025-04-04","Designer, fashion/clothing, pizza enthusiast. Contacted via Email 2 times. Outcome: Requested Offer. Ordered 5x Meat Lovers on 2024-12-06.",Email,2,Requested Offer
Theresa,Davis,Ford PLC,100 Jessica Port Suite 613,East Erik,Maine,60937,Herself physical seven public alone daughter exactly.,Meat Lovers,2025-04-07,4,3 times,"Sports coach, pizza enthusiast","2025-02-17, 2024-07-28 - 2025-04-07","Sports coach, pizza enthusiast. Contacted via In-Person 3 times. Outcome: No Reply. Ordered 4x Meat Lovers on 2025-02-17.",In-Person,3,No Reply
Kyle,Castro,Lee Ltd,0575 Eric Falls,West Rebeccahaven,Nebraska,54167,Room either indeed foreign treatment really year ok similar significant.,Cheese Burst,2025-01-24,4,8 times,"Air cabin crew, pizza enthusiast","2024-12-14, 2023-08-08 - 2025-01-24","Air cabin crew, pizza enthusiast. Contacted via Call 8 times. Outcome: Scheduled Pickup. Ordered 4x Cheese Burst on 2024-12-14.",Call,8,Scheduled Pickup
Samantha,Jones,Beck-Luna,161 Wall Camp,West Jasonchester,Virginia,77007,Wife others total chance section number friend help worker fly tax technology there.,BBQ Chicken,2024-12-30,5,8 times,"Engineer, water, pizza enthusiast","2024-12-07, 2024-04-22 - 2024-12-30","Engineer, water, pizza enthusiast. Contacted via Email 8 times. Outcome: No Reply. Ordered 5x BBQ Chicken on 2024-12-07.",Email,8,No Reply
James,Adams,Moran LLC,7073 Michael Rapids,Meganburgh,Indiana,11857,Me exist fish dream feeling land state hear writer growth of more practice.,Pepperoni,2024-12-02,2,5 times,"Politician's assistant, pizza enthusiast","2024-07-07, 2023-06-15 - 2024-12-02","Politician's assistant, pizza enthusiast. Contacted via Online Chat 5 times. Outcome: Requested Offer. Ordered 2x Pepperoni on 2024-07-07.",Online Chat,5,Requested Offer
Kimberly,Williams,Robinson Inc,464 Ryan Square,West Shauntown,Kentucky,64158,According notice already early wind though guess.,Pepperoni,2024-09-01,4,4 times,"Marketing executive, pizza enthusiast","2024-05-28, 2023-08-28 - 2024-09-01","Marketing executive, pizza enthusiast. Contacted via SMS 4 times. Outcome: Scheduled Pickup. Ordered 4x Pepperoni on 2024-05-28.",SMS,4,Scheduled Pickup
Lauren,Montoya,Le Group,195 Jaime Island,Mooremouth,Nebraska,94136,Record one these hope especially seem discussion box common whom everyone.,Margherita,2025-03-20,1,6 times,"Civil engineer, consulting, pizza enthusiast","2024-06-16, 2024-02-10 - 2025-03-20","Civil engineer, consulting, pizza enthusiast. Contacted via SMS 6 times. Outcome: Scheduled Pickup. Ordered 1x Margherita on 2024-06-16.",SMS,6,Scheduled Pickup
Cheryl,Hubbard,Hutchinson Group,04741 Ortiz Rapids,Lesliehaven,Florida,06622,Act focus heart form offer source interest.,Cheese Burst,2025-04-02,3,5 times,"Structural engineer, pizza enthusiast","2024-06-20, 2023-08-12 - 2025-04-02","Structural engineer, pizza enthusiast. Contacted via SMS 5 times. Outcome: Pending Response. Ordered 3x Cheese Burst on 2024-06-20.",SMS,5,Pending Response
Caleb,Gibson,Scott Inc,636 Nicole Tunnel,Chadmouth,South Carolina,52527,Maintain majority sea tree through sing style company describe soon.,Meat Lovers,2025-03-18,3,4 times,"Meteorologist, pizza enthusiast","2024-07-21, 2023-07-16 - 2025-03-18","Meteorologist, pizza enthusiast. Contacted via SMS 4 times. Outcome: Scheduled Pickup. Ordered 3x Meat Lovers on 2024-07-21.",SMS,4,Scheduled Pickup
Joe,Flynn,Vang Ltd,9054 Conner Locks Suite 303,Lake Maria,New Mexico,62370,Almost bad above unit what yet scientist student main.,Pepperoni,2025-01-01,3,10 times,"Commercial horticulturist, pizza enthusiast","2024-10-01, 2023-07-30 - 2025-01-01","Commercial horticulturist, pizza enthusiast. Contacted via Online Chat 10 times. Outcome: No Reply. Ordered 3x Pepperoni on 2024-10-01.",Online Chat,10,No Reply
Rebecca,Rodgers,Johnson Ltd,3463 Mariah Dale Suite 982,West Kara,Virginia,88219,Structure live beat throw environment relationship decade threat foot.,BBQ Chicken,2025-02-25,3,9 times,"Electronics engineer, pizza enthusiast","2025-01-30, 2023-09-25 - 2025-02-25","Electronics engineer, pizza enthusiast. Contacted via In-Person 9 times. Outcome: Pending Response. Ordered 3x BBQ Chicken on 2025-01-30.",In-Person,9,Pending Response
Elijah,Mcmahon,"Johnson, Ross and May",60525 Danielle Ways Apt. 336,Tracyshire,Nevada,71276,Tax home hope apply sound quickly long week nearly usually.,Margherita,2024-11-28,5,9 times,"Historic buildings inspector/conservation officer, pizza enthusiast","2024-10-27, 2023-10-01 - 2024-11-28","Historic buildings inspector/conservation officer, pizza enthusiast. Contacted via In-Person 9 times. Outcome: No Reply. Ordered 5x Margherita on 2024-10-27.",In-Person,9,No Reply
Stacey,Villanueva,"Powers, Miller and Smith",5415 Webb View Suite 862,Raystad,Alabama,17959,Manage weight give bring home window bag teacher reduce behavior religious.,Margherita,2024-09-22,1,7 times,"Early years teacher, pizza enthusiast","2024-08-09, 2024-06-20 - 2024-09-22","Early years teacher, pizza enthusiast. Contacted via Call 7 times. Outcome: No Reply. Ordered 1x Margherita on 2024-08-09.",Call,7,No Reply
Steven,Sellers,Jones PLC,0277 Robertson Glen,Port Jerryland,Michigan,62343,Visit owner clearly movie material minute stock song perhaps film still.,Cheese Burst,2025-04-20,2,8 times,"Equality and diversity officer, pizza enthusiast","2025-04-10, 2023-10-24 - 2025-04-20","Equality and diversity officer, pizza enthusiast. Contacted via In-Person 8 times. Outcome: Scheduled Pickup. Ordered 2x Cheese Burst on 2025-04-10.",In-Person,8,Scheduled Pickup
Stephen,Dennis,Barrera LLC,21870 Eric Street Apt. 333,Lake Rachel,Idaho,09478,Exist buy loss bed fear look American boy deal attack new into a.,Hawaiian,2024-12-03,4,8 times,"Secondary school teacher, pizza enthusiast","2024-07-09, 2023-10-06 - 2024-12-03","Secondary school teacher, pizza enthusiast. Contacted via SMS 8 times. Outcome: Scheduled Pickup. Ordered 4x Hawaiian on 2024-07-09.",SMS,8,Scheduled Pickup
Katie,Matthews,Young-Cooper,294 White Plaza,South Anthonyton,Delaware,17568,Several after actually avoid administration smile nor decision quickly.,Veggie Delight,2024-11-11,3,9 times,"Associate Professor, pizza enthusiast","2024-06-19, 2023-08-21 - 2024-11-11","Associate Professor, pizza enthusiast. Contacted via Email 9 times. Outcome: Ordered Again. Ordered 3x Veggie Delight on 2024-06-19.",Email,9,Ordered Again
Kimberly,Frazier,Nelson LLC,2130 Christopher Harbors,East Fernandoside,Utah,27004,Matter baby scene real pay knowledge central box plan anything senior including.,Pepperoni,2024-10-18,1,5 times,"Barrister's clerk, pizza enthusiast","2024-08-18, 2024-02-01 - 2024-10-18","Barrister's clerk, pizza enthusiast. Contacted via Online Chat 5 times. Outcome: Requested Offer. Ordered 1x Pepperoni on 2024-08-18.",Online Chat,5,Requested Offer
Angela,Parker,Walsh-Mckinney,6634 Mitchell Unions Suite 210,Dayview,New Hampshire,23979,Place production vote garden step enter media require first commercial.,Cheese Burst,2025-02-10,2,1 times,"Biomedical engineer, pizza enthusiast","2024-08-20, 2023-10-17 - 2025-02-10","Biomedical engineer, pizza enthusiast. Contacted via In-Person 1 times. Outcome: Pending Response. Ordered 2x Cheese Burst on 2024-08-20.",In-Person,1,Pending Response
Paul,Valencia,"Shaw, Beck and Robinson",55712 Johnson Rapids,Lopezshire,Texas,97052,Nature student foot remain you prepare school sport instead fine.,Hawaiian,2025-03-13,2,2 times,"Psychologist, counselling, pizza enthusiast","2025-01-29, 2023-09-25 - 2025-03-13","Psychologist, counselling, pizza enthusiast. Contacted via Online Chat 2 times. Outcome: Ordered Again. Ordered 2x Hawaiian on 2025-01-29.",Online Chat,2,Ordered Again
Katherine,Cross,Alexander LLC,913 Rojas Trafficway Suite 623,East Joelborough,Rhode Island,95032,Strong treatment wait point community change everybody various consider thus manage ready.,Meat Lovers,2025-01-30,1,7 times,"Music therapist, pizza enthusiast","2024-11-29, 2024-01-25 - 2025-01-30","Music therapist, pizza enthusiast. Contacted via Call 7 times. Outcome: Pending Response. Ordered 1x Meat Lovers on 2024-11-29.",Call,7,Pending Response
Samantha,Franklin,Willis LLC,64495 Jerry Divide,Richardside,Utah,70472,Room might government across enough truth crime.,Cheese Burst,2025-01-02,4,6 times,"Charity fundraiser, pizza enthusiast","2024-09-14, 2023-06-02 - 2025-01-02","Charity fundraiser, pizza enthusiast. Contacted via In-Person 6 times. Outcome: No Reply. Ordered 4x Cheese Burst on 2024-09-14.",In-Person,6,No Reply
Victor,Brown,"Bowman, Clark and Hernandez",071 Krystal Valleys,East Heather,Hawaii,86701,Old hear fund everybody campaign late out center employee newspaper.,BBQ Chicken,2024-10-11,3,7 times,"Occupational therapist, pizza enthusiast","2024-10-06, 2023-07-11 - 2024-10-11","Occupational therapist, pizza enthusiast. Contacted via SMS 7 times. Outcome: Pending Response. Ordered 3x BBQ Chicken on 2024-10-06.",SMS,7,Pending Response
Stephanie,Castillo,Gomez-Foster,394 Dalton Roads Apt. 610,Riverabury,Rhode Island,35084,Field which expert sure class drop.,Veggie Delight,2024-11-11,2,5 times,"Chartered management accountant, pizza enthusiast","2024-06-30, 2023-06-13 - 2024-11-11","Chartered management accountant, pizza enthusiast. Contacted via Email 5 times. Outcome: No Reply. Ordered 2x Veggie Delight on 2024-06-30.",Email,5,No Reply
Sandra,Robinson,"Clayton, Lozano and Cordova",2065 Murphy Gateway,East Robert,California,40912,Police dream difficult game source gun detail remember certain moment happy.,BBQ Chicken,2025-03-03,2,6 times,"Psychotherapist, dance movement, pizza enthusiast","2025-01-18, 2024-07-18 - 2025-03-03","Psychotherapist, dance movement, pizza enthusiast. Contacted via SMS 6 times. Outcome: Ordered Again. Ordered 2x BBQ Chicken on 2025-01-18.",SMS,6,Ordered Again
Raymond,Wallace,"Bridges, Mcdaniel and Benitez",3370 Lopez Unions,Curryport,Indiana,81644,Off current serious visit just such yes life try.,Pepperoni,2024-12-16,5,5 times,"Production assistant, radio, pizza enthusiast","2024-10-26, 2024-04-11 - 2024-12-16","Production assistant, radio, pizza enthusiast. Contacted via Call 5 times. Outcome: Pending Response. Ordered 5x Pepperoni on 2024-10-26.",Call,5,Pending Response
Julie,Mccall,"Stevens, Price and Cuevas",17512 Frey Forges Suite 901,South Nicholas,Massachusetts,55324,A share should man everybody message summer TV through likely stop professional.,Margherita,2025-04-01,5,4 times,"Therapist, horticultural, pizza enthusiast","2025-03-26, 2023-07-13 - 2025-04-01","Therapist, horticultural, pizza enthusiast. Contacted via In-Person 4 times. Outcome: Ordered Again. Ordered 5x Margherita on 2025-03-26.",In-Person,4,Ordered Again
James,Hall,"Williams, Owens and Elliott",027 Tony Mall,New Kara,Washington,95277,Store age soldier career she answer may course degree movie.,Veggie Delight,2025-04-22,4,8 times,"Structural engineer, pizza enthusiast","2025-04-18, 2023-10-26 - 2025-04-22","Structural engineer, pizza enthusiast. Contacted via In-Person 8 times. Outcome: Scheduled Pickup. Ordered 4x Veggie Delight on 2025-04-18.",In-Person,8,Scheduled Pickup
Frank,Howard,Wagner-Drake,5564 Weaver Hollow Apt. 673,Lake Brent,Missouri,87305,Sometimes local out human standard agreement continue father here factor American upon PM.,Margherita,2025-02-02,3,3 times,"Health physicist, pizza enthusiast","2024-10-30, 2023-08-16 - 2025-02-02","Health physicist, pizza enthusiast. Contacted via In-Person 3 times. Outcome: No Reply. Ordered 3x Margherita on 2024-10-30.",In-Person,3,No Reply
Alyssa,Owen,Brown-Edwards,96406 Jennifer Expressway,West Michael,Michigan,22175,Population probably or per nice relate clear idea physical sure security media.,Margherita,2024-06-15,2,5 times,"Toxicologist, pizza enthusiast","2024-05-28, 2024-05-10 - 2024-06-15","Toxicologist, pizza enthusiast. Contacted via In-Person 5 times. Outcome: Ordered Again. Ordered 2x Margherita on 2024-05-28.",In-Person,5,Ordered Again
Jennifer,Crosby,Taylor-Watkins,082 Morgan Lodge,Lawrenceberg,Georgia,14441,True lot most game art couple have find my for part.,Pepperoni,2025-02-19,4,6 times,"Food technologist, pizza enthusiast","2025-02-16, 2024-06-25 - 2025-02-19","Food technologist, pizza enthusiast. Contacted via Call 6 times. Outcome: Scheduled Pickup. Ordered 4x Pepperoni on 2025-02-16.",Call,6,Scheduled Pickup
Melinda,Garza,"Rush, Jackson and Mccormick",417 Chris Way,Simsstad,Vermont,40536,Itself design thought trade manage early.,BBQ Chicken,2025-02-03,1,7 times,"Chief Financial Officer, pizza enthusiast","2025-01-07, 2023-06-01 - 2025-02-03","Chief Financial Officer, pizza enthusiast. Contacted via In-Person 7 times. Outcome: No Reply. Ordered 1x BBQ Chicken on 2025-01-07.",In-Person,7,No Reply
James,Wheeler,Cruz Inc,930 Ellis Turnpike,South Bryan,Georgia,23905,Eye before computer collection ability matter leave generation sing yourself sure support.,Meat Lovers,2025-03-21,3,10 times,"Chief Financial Officer, pizza enthusiast","2025-02-05, 2024-11-19 - 2025-03-21","Chief Financial Officer, pizza enthusiast. Contacted via Email 10 times. Outcome: Scheduled Pickup. Ordered 3x Meat Lovers on 2025-02-05.",Email,10,Scheduled Pickup
Katherine,Ford,Martin Inc,699 Contreras Rapid,Lewistown,Wyoming,57521,Across talk miss whole away relate shoulder prepare personal say sound.,Meat Lovers,2024-08-09,3,8 times,"Historic buildings inspector/conservation officer, pizza enthusiast","2024-05-22, 2023-11-23 - 2024-08-09","Historic buildings inspector/conservation officer, pizza enthusiast. Contacted via Online Chat 8 times. Outcome: Pending Response. Ordered 3x Meat Lovers on 2024-05-22.",Online Chat,8,Pending Response
Jennifer,Miller,Lopez-Rios,439 Jerry Stream,Sheilafurt,Rhode Island,01186,True girl occur common least responsibility population too source follow month really.,Hawaiian,2024-12-11,2,1 times,"Engineer, drilling, pizza enthusiast","2024-06-15, 2024-05-22 - 2024-12-11","Engineer, drilling, pizza enthusiast. Contacted via Call 1 times. Outcome: Requested Offer. Ordered 2x Hawaiian on 2024-06-15.",Call,1,Requested Offer
Jay,Smith,"Cameron, Johnson and Jacobs",33481 Allison Mount,Joshuachester,Missouri,21123,Learn nearly candidate long everything western baby lawyer movie.,BBQ Chicken,2025-04-12,5,4 times,"Television production assistant, pizza enthusiast","2025-03-29, 2023-06-16 - 2025-04-12","Television production assistant, pizza enthusiast. Contacted via Email 4 times. Outcome: Scheduled Pickup. Ordered 5x BBQ Chicken on 2025-03-29.",Email,4,Scheduled Pickup
Vicki,Ray,"Cook, Jackson and Stein",5310 Peter Prairie Apt. 432,Martinezstad,Florida,03192,Civil change particular choice century different chair industry people media painting nor personal.,Hawaiian,2024-12-04,5,5 times,"Financial planner, pizza enthusiast","2024-06-30, 2023-10-01 - 2024-12-04","Financial planner, pizza enthusiast. Contacted via Email 5 times. Outcome: Pending Response. Ordered 5x Hawaiian on 2024-06-30.",Email,5,Pending Response
Teresa,Olson,Juarez-Johnson,3494 Jessica Corners,Bonniemouth,Delaware,14080,Hit create serve population again effort nearly democratic clear indicate strategy.,Pepperoni,2024-10-30,1,9 times,"Therapist, occupational, pizza enthusiast","2024-04-24, 2023-09-13 - 2024-10-30","Therapist, occupational, pizza enthusiast. Contacted via In-Person 9 times. Outcome: Scheduled Pickup. Ordered 1x Pepperoni on 2024-04-24.",In-Person,9,Scheduled Pickup
