First Name,Last Name,Business Name,Street Address,City,State,Zip Code,Scraped Info,Purchase Item,Purchase Date,Purchase Quantity,Client Type,Customer Profile,"Date, First Purchase - Last Purchase",Customer Summary,Model of Communication,Frequency,Outcome
Aimee,Perez,Cortez-Bishop,208 Davis Ridges,New Kimberly,Alaska,89736,Certain through seem information perform half too father writer word.,Manicure,2024-10-02,3,Frequent,"Toxicologist, with interest in beauty salon","2023-06-14, 2022-08-24 - 2024-10-02","Toxicologist, with interest in beauty salon. Engaged via Followed Up, Frequent frequency. Outcome: Pending Decision. Purchased: 3 units of Manicure on 2023-06-14.",Followed Up,Frequent,Pending Decision
Cole,Blackburn,"Colon, Hunt and Pham",0693 Jordan Trail,East Courtneyburgh,Nevada,31521,Group sign entire national within agree institution challenge.,Hair Coloring,2025-04-22,59,Occasional,"Publishing rights manager, with interest in beauty salon","2025-04-21, 2025-03-30 - 2025-04-22","Publishing rights manager, with interest in beauty salon. Engaged via Emailed, Occasional frequency. Outcome: Signed Up. Purchased: 59 units of Hair Coloring on 2025-04-21.",Emailed,Occasional,Signed Up
Anthony,Morse,Williams-Lam,60201 Dawn Prairie Apt. 782,East Adrian,Vermont,29593,Difficult policy send leg street seat though better maintain.,Haircut,2025-01-26,12,Occasional,"Communications engineer, with interest in beauty salon","2023-11-23, 2022-07-24 - 2025-01-26","Communications engineer, with interest in beauty salon. Engaged via Meeting Set Up, Occasional frequency. Outcome: Pending Decision. Purchased: 12 units of Haircut on 2023-11-23.",Meeting Set Up,Occasional,Pending Decision
James,Thornton,"Evans, Davis and Hanson",0336 Sharon Fort Suite 819,Jeffreymouth,Nevada,38585,Success product may reality authority amount often respond foreign clearly.,Facial,2024-11-13,18,Occasional,"Engineer, control and instrumentation, with interest in beauty salon","2024-08-29, 2022-12-05 - 2024-11-13","Engineer, control and instrumentation, with interest in beauty salon. Engaged via Meeting Set Up, Occasional frequency. Outcome: Pending Decision. Purchased: 18 units of Facial on 2024-08-29.",Meeting Set Up,Occasional,Pending Decision
Katherine,Carter,Hayes and Sons,660 Riley Hills,West Amy,Arkansas,49580,Last challenge admit student sense cost fire suggest court possible court for.,Facial,2025-01-03,5,One-time,"Oncologist, with interest in beauty salon","2024-10-06, 2022-12-12 - 2025-01-03","Oncologist, with interest in beauty salon. Engaged via Meeting Set Up, One-time frequency. Outcome: Signed Up. Purchased: 5 units of Facial on 2024-10-06.",Meeting Set Up,One-time,Signed Up
Michael,Davila,Long-Dodson,084 Hernandez Burg Suite 871,East Tracy,North Dakota,32734,Special since team politics visit involve degree become purpose.,Haircut,2025-03-06,94,Frequent,"Print production planner, with interest in beauty salon","2023-09-14, 2022-10-11 - 2025-03-06","Print production planner, with interest in beauty salon. Engaged via Not Answered, Frequent frequency. Outcome: Pending Decision. Purchased: 94 units of Haircut on 2023-09-14.",Not Answered,Frequent,Pending Decision
Aaron,Griffin,Moore and Sons,696 Benjamin View Suite 353,Lake Matthew,Oklahoma,15447,Job new bar foot economy fill degree message.,Manicure,2023-09-09,77,One-time,"Metallurgist, with interest in beauty salon","2023-08-26, 2023-08-25 - 2023-09-09","Metallurgist, with interest in beauty salon. Engaged via Not Answered, One-time frequency. Outcome: Requested Info. Purchased: 77 units of Manicure on 2023-08-26.",Not Answered,One-time,Requested Info
Jacob,Clements,"Gill, Brown and Herrera",099 Ali Knoll,Mathewsshire,Wyoming,29781,Notice teach most travel improve kind media modern in move.,Facial,2024-12-07,61,Frequent,"Network engineer, with interest in beauty salon","2024-11-11, 2022-09-08 - 2024-12-07","Network engineer, with interest in beauty salon. Engaged via Meeting Set Up, Frequent frequency. Outcome: Signed Up. Purchased: 61 units of Facial on 2024-11-11.",Meeting Set Up,Frequent,Signed Up
Gabriel,Espinoza,Parker-Lee,988 Patrick Cove Apt. 754,West Joshuaberg,Missouri,30521,Her surface material miss wait number along.,Manicure,2025-01-18,54,One-time,"Tour manager, with interest in beauty salon","2024-06-17, 2022-07-24 - 2025-01-18","Tour manager, with interest in beauty salon. Engaged via Meeting Set Up, One-time frequency. Outcome: Requested Info. Purchased: 54 units of Manicure on 2024-06-17.",Meeting Set Up,One-time,Requested Info
James,Johnson,Nunez-Reyes,564 Gordon Walks,Kevinborough,Kansas,87663,Yourself thus serious measure ago sea late.,Manicure,2024-03-11,74,Frequent,"Financial trader, with interest in beauty salon","2024-03-01, 2023-06-18 - 2024-03-11","Financial trader, with interest in beauty salon. Engaged via Not Answered, Frequent frequency. Outcome: Signed Up. Purchased: 74 units of Manicure on 2024-03-01.",Not Answered,Frequent,Signed Up
Robert,Wheeler,"Rios, Jones and Moran",17238 Harris Path,Stewartchester,South Dakota,04659,Institution but protect cup from themselves international speak.,Manicure,2023-12-15,29,One-time,"Insurance risk surveyor, with interest in beauty salon","2023-10-08, 2022-11-05 - 2023-12-15","Insurance risk surveyor, with interest in beauty salon. Engaged via Not Answered, One-time frequency. Outcome: Pending Decision. Purchased: 29 units of Manicure on 2023-10-08.",Not Answered,One-time,Pending Decision
Courtney,Alexander,Turner Group,70349 Barker Points,Laraside,Idaho,16680,Dream as its common law need go.,Facial,2024-06-20,32,Occasional,"Lawyer, with interest in beauty salon","2023-08-26, 2022-05-19 - 2024-06-20","Lawyer, with interest in beauty salon. Engaged via Responded, Occasional frequency. Outcome: Pending Decision. Purchased: 32 units of Facial on 2023-08-26.",Responded,Occasional,Pending Decision
Hannah,Castro,Mueller-Gibson,373 Wilson Islands,South Mitchelltown,Texas,61953,Thought million education well friend artist second speak early everything tell ago after.,Haircut,2025-04-20,17,Occasional,"Merchandiser, retail, with interest in beauty salon","2024-12-25, 2022-05-30 - 2025-04-20","Merchandiser, retail, with interest in beauty salon. Engaged via Called, Occasional frequency. Outcome: Signed Up. Purchased: 17 units of Haircut on 2024-12-25.",Called,Occasional,Signed Up
Benjamin,Manning,Ramirez-Mitchell,54664 Natasha Village,Port Richardport,New Jersey,64902,Among day phone wind itself for magazine be.,Manicure,2023-12-13,45,Occasional,"Theatre stage manager, with interest in beauty salon","2023-11-12, 2022-09-21 - 2023-12-13","Theatre stage manager, with interest in beauty salon. Engaged via Responded, Occasional frequency. Outcome: Signed Up. Purchased: 45 units of Manicure on 2023-11-12.",Responded,Occasional,Signed Up
Tony,Terry,Oneal PLC,994 Gregory Inlet,North Justinstad,Louisiana,78127,Man provide idea development allow man.,Haircut,2025-03-14,23,Frequent,"Futures trader, with interest in beauty salon","2025-03-05, 2023-07-26 - 2025-03-14","Futures trader, with interest in beauty salon. Engaged via Not Answered, Frequent frequency. Outcome: Requested Info. Purchased: 23 units of Haircut on 2025-03-05.",Not Answered,Frequent,Requested Info
Sandra,Gonzales,Flynn-King,78510 John Forks,East Williamfort,Oklahoma,64998,But none ground do down country.,Hair Coloring,2023-10-31,40,Frequent,"Forensic scientist, with interest in beauty salon","2023-05-14, 2023-03-27 - 2023-10-31","Forensic scientist, with interest in beauty salon. Engaged via Not Answered, Frequent frequency. Outcome: Requested Info. Purchased: 40 units of Hair Coloring on 2023-05-14.",Not Answered,Frequent,Requested Info
Rhonda,Chang,Shaw PLC,2987 Lopez Court,West Williamtown,California,25775,Light toward occur time own it method.,Haircut,2023-10-31,63,Frequent,"Chemical engineer, with interest in beauty salon","2023-10-06, 2023-03-05 - 2023-10-31","Chemical engineer, with interest in beauty salon. Engaged via Followed Up, Frequent frequency. Outcome: Requested Info. Purchased: 63 units of Haircut on 2023-10-06.",Followed Up,Frequent,Requested Info
Joel,Barnes,"Gilbert, Baker and Newton",93387 Christopher Passage Apt. 929,New Lorifort,Indiana,57391,Stand fact quickly program argue example step common fast trade west pull newspaper.,Hair Coloring,2025-03-06,75,One-time,"Magazine features editor, with interest in beauty salon","2024-08-15, 2022-11-16 - 2025-03-06","Magazine features editor, with interest in beauty salon. Engaged via Emailed, One-time frequency. Outcome: Not Interested. Purchased: 75 units of Hair Coloring on 2024-08-15.",Emailed,One-time,Not Interested
Jennifer,Dodson,Wilson LLC,113 Jackson Walks,Williamfort,Virginia,07855,Fast near on whom say rule summer question morning.,Haircut,2024-10-17,85,Occasional,"General practice doctor, with interest in beauty salon","2024-05-10, 2023-03-09 - 2024-10-17","General practice doctor, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Requested Info. Purchased: 85 units of Haircut on 2024-05-10.",Not Answered,Occasional,Requested Info
William,Rogers,"Barry, Smith and Ray",95162 Rodriguez Brooks Apt. 521,Port Marymouth,Delaware,27531,Go anyone human soon white bag theory difference next particular early.,Facial,2025-04-04,11,One-time,"Maintenance engineer, with interest in beauty salon","2024-07-05, 2023-02-13 - 2025-04-04","Maintenance engineer, with interest in beauty salon. Engaged via Followed Up, One-time frequency. Outcome: Scheduled Appointment. Purchased: 11 units of Facial on 2024-07-05.",Followed Up,One-time,Scheduled Appointment
Shawn,Mckay,"Lee, Paul and Lopez",057 William Falls,Tonyamouth,Virginia,39139,Carry answer end voice before memory.,Facial,2024-10-01,23,Occasional,"Psychiatric nurse, with interest in beauty salon","2024-05-03, 2023-06-18 - 2024-10-01","Psychiatric nurse, with interest in beauty salon. Engaged via Called, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 23 units of Facial on 2024-05-03.",Called,Occasional,Scheduled Appointment
Nicole,Brady,Hooper-Jackson,1885 Sheppard Falls,West Toni,Kentucky,26980,Write which station whatever operation mean.,Facial,2025-03-29,25,Frequent,"Designer, blown glass/stained glass, with interest in beauty salon","2024-12-16, 2023-10-26 - 2025-03-29","Designer, blown glass/stained glass, with interest in beauty salon. Engaged via Emailed, Frequent frequency. Outcome: Requested Info. Purchased: 25 units of Facial on 2024-12-16.",Emailed,Frequent,Requested Info
Leah,Randall,Morgan-Cole,44296 Andrea Village Apt. 746,West Paul,Montana,10907,Mr box great movie positive public quality.,Hair Coloring,2025-04-16,74,Frequent,"Armed forces training and education officer, with interest in beauty salon","2025-04-08, 2024-05-23 - 2025-04-16","Armed forces training and education officer, with interest in beauty salon. Engaged via Emailed, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 74 units of Hair Coloring on 2025-04-08.",Emailed,Frequent,Scheduled Appointment
Brooke,Gonzalez,Bell-Paul,923 Logan Coves Suite 175,Luceroside,Maine,06050,Pressure prevent low each rest lawyer catch draw write picture.,Manicure,2024-09-05,86,One-time,"TEFL teacher, with interest in beauty salon","2024-03-21, 2024-03-12 - 2024-09-05","TEFL teacher, with interest in beauty salon. Engaged via Followed Up, One-time frequency. Outcome: Pending Decision. Purchased: 86 units of Manicure on 2024-03-21.",Followed Up,One-time,Pending Decision
Jon,Robertson,Cooley-Beltran,306 Jennifer Divide,Sylviaside,Tennessee,19373,Instead late simple class discover entire mean market center sister against when rule.,Hair Coloring,2025-02-02,13,Frequent,"Arts development officer, with interest in beauty salon","2024-09-04, 2022-11-06 - 2025-02-02","Arts development officer, with interest in beauty salon. Engaged via Followed Up, Frequent frequency. Outcome: Not Interested. Purchased: 13 units of Hair Coloring on 2024-09-04.",Followed Up,Frequent,Not Interested
Kathleen,Knapp,Navarro Group,26970 Mcbride Lights Suite 384,Port Abigailmouth,Kansas,38455,Security hard board voice possible perform sport.,Manicure,2025-02-23,98,Frequent,"Chartered public finance accountant, with interest in beauty salon","2024-12-02, 2024-06-01 - 2025-02-23","Chartered public finance accountant, with interest in beauty salon. Engaged via Responded, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 98 units of Manicure on 2024-12-02.",Responded,Frequent,Scheduled Appointment
Calvin,Henderson,Flores-Bonilla,78141 Ortiz Brook Suite 073,Port Daniel,South Dakota,98508,Understand believe himself board might claim high number ten.,Haircut,2024-07-02,44,Occasional,"Surveyor, commercial/residential, with interest in beauty salon","2023-07-19, 2022-09-09 - 2024-07-02","Surveyor, commercial/residential, with interest in beauty salon. Engaged via Meeting Set Up, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 44 units of Haircut on 2023-07-19.",Meeting Set Up,Occasional,Scheduled Appointment
Sherry,Murphy,Wallace LLC,9242 Lewis Island Suite 264,Lake Edward,Washington,42800,Always system line friend place conference recent serious carry investment ready suffer.,Facial,2024-08-31,84,One-time,"Research officer, government, with interest in beauty salon","2024-04-10, 2022-10-22 - 2024-08-31","Research officer, government, with interest in beauty salon. Engaged via Emailed, One-time frequency. Outcome: Requested Info. Purchased: 84 units of Facial on 2024-04-10.",Emailed,One-time,Requested Info
Abigail,Figueroa,Thomas Group,400 Gross Light Suite 975,East Jeremy,Maryland,50901,Hotel else simply modern check wide.,Facial,2024-08-25,36,Occasional,"Physicist, medical, with interest in beauty salon","2023-08-15, 2023-06-23 - 2024-08-25","Physicist, medical, with interest in beauty salon. Engaged via Called, Occasional frequency. Outcome: Requested Info. Purchased: 36 units of Facial on 2023-08-15.",Called,Occasional,Requested Info
Linda,Wallace,Carey Group,60058 Wilson Mill Suite 360,North Joelport,Missouri,80291,Describe teach Mr pressure become huge mean exactly.,Manicure,2025-03-02,43,One-time,"Engineer, electrical, with interest in beauty salon","2023-07-12, 2022-05-05 - 2025-03-02","Engineer, electrical, with interest in beauty salon. Engaged via Emailed, One-time frequency. Outcome: Pending Decision. Purchased: 43 units of Manicure on 2023-07-12.",Emailed,One-time,Pending Decision
Jennifer,Cole,Howe Group,4745 Brian Shoals,Moranfurt,Hawaii,89050,Tree one scene religious be ask call detail close beautiful.,Haircut,2024-09-01,84,Occasional,"Teacher, secondary school, with interest in beauty salon","2023-09-14, 2022-08-10 - 2024-09-01","Teacher, secondary school, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Pending Decision. Purchased: 84 units of Haircut on 2023-09-14.",Not Answered,Occasional,Pending Decision
